id,type,order,group_title,group_description,group_layout,group_id,field_label,field_type,field_price,field_options,first_field_empty,field_minchecks,field_maxchecks,child_products,products_layout,products_quantities,allow_none,number_columns,hide_labels,allow_multiple,select_placeholder,min_products,max_products,child_discount,discount_type,field_required,field_flatrate,field_percentage,field_minchars,field_maxchars,per_character,field_freechars,field_alphanumeric,field_alphanumeric_charge,field_minval,field_maxval,multiply,min_date_today,field_mindate,field_maxdate,field_color,field_width,field_show,field_palettes,field_default,field_default_hidden,field_image,field_description,condition_action,condition_match,condition_field,condition_rule,condition_value,variation_field,formula,formula_action,formula_round,decimal_places,field_rows,multiple_uploads,max_files,multiply_price,hidden_calculation,price_visibility,option_price_visibility,conditions
pewc_group_1035_4,field,4,,,,1035,Colori,select,,"a:4:{i:0;a:3:{s:5:""image"";s:0:"""";s:5:""value"";i:1;s:5:""price"";s:0:"""";}i:1;a:3:{s:5:""image"";s:0:"""";s:5:""value"";i:2;s:5:""price"";s:0:"""";}i:2;a:3:{s:5:""image"";s:0:"""";s:5:""value"";i:3;s:5:""price"";s:0:"""";}i:3;a:3:{s:5:""image"";s:0:"""";s:5:""value"";i:4;s:5:""price"";s:0:"""";}}",,,,,checkboxes,independent,,3,,,,,,,fixed,,,,,,,,,,,,,,,,,,,,,,,,show,all,"a:1:{i:0;s:17:""pewc_group_1035_0"";}","a:1:{i:0;s:2:""is"";}","a:1:{i:0;s:11:""tampografia"";}",,,no-action,no-rounding,,,,1,,,visible,visible,
1036,group,0,ROUNDSCREEN,,table,"a:1:{s:3:""sku"";s:9:""MO9703-16"";}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hide,all,,,,,,,,,,,,,,,,
pewc_group_1036_0,field,0,,,,1036,"Tipo di stampa",select,,"a:1:{i:0;a:3:{s:5:""image"";s:0:"""";s:5:""value"";s:21:""Serigrafia rotativa 4"";s:5:""price"";s:0:"""";}}",,,,,checkboxes,independent,,3,,,,,,,fixed,,,,,,,,,,,,,,,,,,,,,,,,hide,all,,,,,,no-action,no-rounding,,,,1,,,visible,visible,
pewc_group_1036_1,field,1,,,,1036,"Altezza stampa",number,,,,,,,checkboxes,independent,,3,,,,,,,fixed,,,,,,,,,,,140,,,,,,,,,140,140,,,hide,all,,,,,,no-action,no-rounding,,,,1,,,visible,visible,
pewc_group_1036_2,field,2,,,,1036,"Larghezza stampa",number,,,,,,,checkboxes,independent,,3,,,,,,,fixed,,,,,,,,,,,200,,,,,,,,,200,200,,,hide,all,,,,,,no-action,no-rounding,,,,1,,,visible,visible,
pewc_group_1036_3,field,3,,,,1036,Colori,select,,"a:1:{i:0;a:3:{s:5:""image"";s:0:"""";s:5:""value"";i:1;s:5:""price"";s:0:"""";}}",,,,,checkboxes,independent,,3,,,,,,,fixed,,,,,,,,,,,,,,,,,,,,,,,,show,all,"a:1:{i:0;s:17:""pewc_group_1036_0"";}","a:1:{i:0;s:2:""is"";}","a:1:{i:0;s:21:""Serigrafia rotativa 4"";}",,,no-action,no-rounding,,,,1,,,visible,visible,
1037,group,0,"BARREL RIGHT HANDED",,table,"a:1:{s:3:""sku"";s:9:""MO9704-40"";}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hide,all,,,,,,,,,,,,,,,,
pewc_group_1037_0,field,0,,,,1037,"Tipo di stampa",select,,"a:2:{i:0;a:3:{s:5:""image"";s:0:"""";s:5:""value"";s:5:""laser"";s:5:""price"";s:0:"""";}i:1;a:3:{s:5:""image"";s:0:"""";s:5:""value"";s:11:""tampografia"";s:5:""price"";s:0:"""";}}",,,,,checkboxes,independent,,3,,,,,,,fixed,,,,,,,,,,,,,,,,,,,,,,,,hide,all,,,,,,no-action,no-rounding,,,,1,,,visible,visible,
pewc_group_1037_1,field,1,,,,1037,"Altezza stampa",number,,,,,,,checkboxes,independent,,3,,,,,,,fixed,,,,,,,,,,,8,,,,,,,,,8,8,,,hide,all,,,,,,no-action,no-rounding,,,,1,,,visible,visible,
pewc_group_1037_2,field,2,,,,1037,"Larghezza stampa",number,,,,,,,checkboxes,independent,,3,,,,,,,fixed,,,,,,,,,,,70,,,,,,,,,70,70,,,hide,all,,,,,,no-action,no-rounding,,,,1,,,visible,visible,
pewc_group_1037_3,field,3,,,,1037,Colori,select,,"a:1:{i:0;a:3:{s:5:""image"";s:0:"""";s:5:""value"";i:1;s:5:""price"";s:0:"""";}}",,,,,checkboxes,independent,,3,,,,,,,fixed,,,,,,,,,,,,,,,,,,,,,,,,show,all,"a:1:{i:0;s:17:""pewc_group_1037_0"";}","a:1:{i:0;s:2:""is"";}","a:1:{i:0;s:5:""laser"";}",,,no-action,no-rounding,,,,1,,,visible,visible,
pewc_group_1037_4,field,4,,,,1037,Colori,select,,"a:4:{i:0;a:3:{s:5:""image"";s:0:"""";s:5:""value"";i:1;s:5:""price"";s:0:"""";}i:1;a:3:{s:5:""image"";s:0:"""";s:5:""value"";i:2;s:5:""price"";s:0:"""";}i:2;a:3:{s:5:""image"";s:0:"""";s:5:""value"";i:3;s:5:""price"";s:0:"""";}i:3;a:3:{s:5:""image"";s:0:"""";s:5:""value"";i:4;s:5:""price"";s:0:"""";}}",,,,,checkboxes,independent,,3,,,,,,,fixed,,,,,,,,,,,,,,,,,,,,,,,,show,all,"a:1:{i:0;s:17:""pewc_group_1037_0"";}","a:1:{i:0;s:2:""is"";}","a:1:{i:0;s:11:""tampografia"";}",,,no-action,no-rounding,,,,1,,,visible,visible,
1038,group,0,"TOP RIGHT",,table,"a:1:{s:3:""sku"";s:9:""MO9706-40"";}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hide,all,,,,,,,,,,,,,,,,
pewc_group_1038_0,field,0,,,,1038,"Tipo di stampa",select,,"a:5:{i:0;a:3:{s:5:""image"";s:0:"""";s:5:""value"";s:18:""Etichette digitali"";s:5:""price"";s:0:"""";}i:1;a:3:{s:5:""image"";s:0:"""";s:5:""value"";s:14:""stampa a bolla"";s:5:""price"";s:0:"""";}i:2;a:3:{s:5:""image"";s:0:"""";s:5:""value"";s:5:""laser"";s:5:""price"";s:0:"""";}i:3;a:3:{s:5:""image"";s:0:"""";s:5:""value"";s:11:""tampografia"";s:5:""price"";s:0:"""";}i:4;a:3:{s:5:""image"";s:0:"""";s:5:""value"";s:10:""serigrafia"";s:5:""price"";s:0:"""";}}",,,,,checkboxes,independent,,3,,,,,,,fixed,,,,,,,,,,,,,,,,,,,,,,,,hide,all,,,,,,no-action,no-rounding,,,,1,,,visible,visible,
pewc_group_1038_1,field,1,,,,1038,"Altezza stampa",number,,,,,,,checkboxes,independent,,3,,,,,,,fixed,,,,,,,,,,,10,,,,,,,,,10,10,,,hide,all,,,,,,no-action,no-rounding,,,,1,,,visible,visible,
pewc_group_1038_2,field,2,,,,1038,"Larghezza stampa",number,,,,,,,checkboxes,independent,,3,,,,,,,fixed,,,,,,,,,,,35,,,,,,,,,35,35,,,hide,all,,,,,,no-action,no-rounding,,,,1,,,visible,visible,
pewc_group_1038_3,field,3,,,,1038,Colori,select,,"a:8:{i:0;a:3:{s:5:""image"";s:0:"""";s:5:""value"";i:1;s:5:""price"";s:0:"""";}i:1;a:3:{s:5:""image"";s:0:"""";s:5:""value"";i:2;s:5:""price"";s:0:"""";}i:2;a:3:{s:5:""image"";s:0:"""";s:5:""value"";i:3;s:5:""price"";s:0:"""";}i:3;a:3:{s:5:""image"";s:0:"""";s:5:""value"";i:4;s:5:""price"";s:0:"""";}i:4;a:3:{s:5:""image"";s:0:"""";s:5:""value"";i:5;s:5:""price"";s:0:"""";}i:5;a:3:{s:5:""image"";s:0:"""";s:5:""value"";i:6;s:5:""price"";s:0:"""";}i:6;a:3:{s:5:""image"";s:0:"""";s:5:""value"";i:7;s:5:""price"";s:0:"""";}i:7;a:3:{s:5:""image"";s:0:"""";s:5:""value"";i:8;s:5:""price"";s:0:"""";}}",,,,,checkboxes,independent,,3,,,,,,,fixed,,,,,,,,,,,,,,,,,,,,,,,,show,all,"a:1:{i:0;s:17:""pewc_group_1038_0"";}","a:1:{i:0;s:2:""is"";}","a:1:{i:0;s:18:""Etichette digitali"";}",,,no-action,no-rounding,,,,1,,,visible,visible,
pewc_group_1038_4,field,4,,,,1038,Colori,select,,"a:8:{i:0;a:3:{s:5:""image"";s:0:"""";s:5:""value"";i:1;s:5:""price"";s:0:"""";}i:1;a:3:{s:5:""image"";s:0:"""";s:5:""value"";i:2;s:5:""price"";s:0:"""";}i:2;a:3:{s:5:""image"";s:0:"""";s:5:""value"";i:3;s:5:""price"";s:0:"""";}i:3;a:3:{s:5:""image"";s:0:"""";s:5:""value"";i:4;s:5:""price"";s:0:"""";}i:4;a:3:{s:5:""image"";s:0:"""";s:5:""value"";i:5;s:5:""price"";s:0:"""";}i:5;a:3:{s:5:""image"";s:0:"""";s:5:""value"";i:6;s:5:""price"";s:0:"""";}i:6;a:3:{s:5:""image"";s:0:"""";s:5:""value"";i:7;s:5:""price"";s:0:"""";}i:7;a:3:{s:5:""image"";s:0:"""";s:5:""value"";i:8;s:5:""price"";s:0:"""";}}",,,,,checkboxes,independent,,3,,,,,,,fixed,,,,,,,,,,,,,,,,,,,,,,,,show,all,"a:1:{i:0;s:17:""pewc_group_1038_0"";}","a:1:{i:0;s:2:""is"";}","a:1:{i:0;s:14:""stampa a bolla"";}",,,no-action,no-rounding,,,,1,,,visible,visible,
pewc_group_1038_5,field,5,,,,1038,Colori,select,,"a:1:{i:0;a:3:{s:5:""image"";s:0:"""";s:5:""value"";i:1;s:5:""price"";s:0:"""";}}",,,,,checkboxes,independent,,3,,,,,,,fixed,,,,,,,,,,,,,,,,,,,,,,,,show,all,"a:1:{i:0;s:17:""pewc_group_1038_0"";}","a:1:{i:0;s:2:""is"";}","a:1:{i:0;s:5:""laser"";}",,,no-action,no-rounding,,,,1,,,visible,visible,
pewc_group_1038_6,field,6,,,,1038,Colori,select,,"a:4:{i:0;a:3:{s:5:""image"";s:0:"""";s:5:""value"";i:1;s:5:""price"";s:0:"""";}i:1;a:3:{s:5:""image"";s:0:"""";s:5:""value"";i:2;s:5:""price"";s:0:"""";}i:2;a:3:{s:5:""image"";s:0:"""";s:5:""value"";i:3;s:5:""price"";s:0:"""";}i:3;a:3:{s:5:""image"";s:0:"""";s:5:""value"";i:4;s:5:""price"";s:0:"""";}}",,,,,checkboxes,independent,,3,,,,,,,fixed,,,,,,,,,,,,,,,,,,,,,,,,show,all,"a:1:{i:0;s:17:""pewc_group_1038_0"";}","a:1:{i:0;s:2:""is"";}","a:1:{i:0;s:11:""tampografia"";}",,,no-action,no-rounding,,,,1,,,visible,visible,
pewc_group_1038_7,field,7,,,,1038,Colori,select,,"a:4:{i:0;a:3:{s:5:""image"";s:0:"""";s:5:""value"";i:1;s:5:""price"";s:0:"""";}i:1;a:3:{s:5:""image"";s:0:"""";s:5:""value"";i:2;s:5:""price"";s:0:"""";}i:2;a:3:{s:5:""image"";s:0:"""";s:5:""value"";i:3;s:5:""price"";s:0:"""";}i:3;a:3:{s:5:""image"";s:0:"""";s:5:""value"";i:4;s:5:""price"";s:0:"""";}}",,,,,checkboxes,independent,,3,,,,,,,fixed,,,,,,,,,,,,,,,,,,,,,,,,show,all,"a:1:{i:0;s:17:""pewc_group_1038_0"";}","a:1:{i:0;s:2:""is"";}","a:1:{i:0;s:10:""serigrafia"";}",,,no-action,no-rounding,,,,1,,,visible,visible,
1039,group,0,FRONT,,table,"a:1:{s:3:""sku"";s:9:""MO9707-01"";}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hide,all,,,,,,,,,,,,,,,,
pewc_group_1039_0,field,0,,,,1039,"Tipo di stampa",select,,"a:1:{i:0;a:3:{s:5:""image"";s:0:"""";s:5:""value"";s:11:""tampografia"";s:5:""price"";s:0:"""";}}",,,,,checkboxes,independent,,3,,,,,,,fixed,,,,,,,,,,,,,,,,,,,,,,,,hide,all,,,,,,no-action,no-rounding,,,,1,,,visible,visible,
pewc_group_1039_1,field,1,,,,1039,"Altezza stampa",number,,,,,,,checkboxes,independent,,3,,,,,,,fixed,,,,,,,,,,,15,,,,,,,,,15,15,,,hide,all,,,,,,no-action,no-rounding,,,,1,,,visible,visible,
pewc_group_1039_2,field,2,,,,1039,"Larghezza stampa",number,,,,,,,checkboxes,independent,,3,,,,,,,fixed,,,,,,,,,,,45,,,,,,,,,45,45,,,hide,all,,,,,,no-action,no-rounding,,,,1,,,visible,visible,
pewc_group_1039_3,field,3,,,,1039,Colori,select,,"a:4:{i:0;a:3:{s:5:""image"";s:0:"""";s:5:""value"";i:1;s:5:""price"";s:0:"""";}i:1;a:3:{s:5:""image"";s:0:"""";s:5:""value"";i:2;s:5:""price"";s:0:"""";}i:2;a:3:{s:5:""image"";s:0:"""";s:5:""value"";i:3;s:5:""price"";s:0:"""";}i:3;a:3:{s:5:""image"";s:0:"""";s:5:""value"";i:4;s:5:""price"";s:0:"""";}}",,,,,checkboxes,independent,,3,,,,,,,fixed,,,,,,,,,,,,,,,,,,,,,,,,show,all,"a:1:{i:0;s:17:""pewc_group_1039_0"";}","a:1:{i:0;s:2:""is"";}","a:1:{i:0;s:11:""tampografia"";}",,,no-action,no-rounding,,,,1,,,visible,visible,
1040,group,0,"RIGHT HANDED",,table,"a:1:{s:3:""sku"";s:9:""MO9708-06"";}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hide,all,,,,,,,,,,,,,,,,
pewc_group_1040_0,field,0,,,,1040,"Tipo di stampa",select,,"a:1:{i:0;a:3:{s:5:""image"";s:0:"""";s:5:""value"";s:11:""tampografia"";s:5:""price"";s:0:"""";}}",,,,,checkboxes,independent,,3,,,,,,,fixed,,,,,,,,,,,,,,,,,,,,,,,,hide,all,,,,,,no-action,no-rounding,,,,1,,,visible,visible,
pewc_group_1040_1,field,1,,,,1040,"Altezza stampa",number,,,,,,,checkboxes,independent,,3,,,,,,,fixed,,,,,,,,,,,60,,,,,,,,,60,60,,,hide,all,,,,,,no-action,no-rounding,,,,1,,,visible,visible,
pewc_group_1040_2,field,2,,,,1040,"Larghezza stampa",number,,,,,,,checkboxes,independent,,3,,,,,,,fixed,,,,,,,,,,,45,,,,,,,,,45,45,,,hide,all,,,,,,no-action,no-rounding,,,,1,,,visible,visible,
pewc_group_1040_3,field,3,,,,1040,Colori,select,,"a:4:{i:0;a:3:{s:5:""image"";s:0:"""";s:5:""value"";i:1;s:5:""price"";s:0:"""";}i:1;a:3:{s:5:""image"";s:0:"""";s:5:""value"";i:2;s:5:""price"";s:0:"""";}i:2;a:3:{s:5:""image"";s:0:"""";s:5:""value"";i:3;s:5:""price"";s:0:"""";}i:3;a:3:{s:5:""image"";s:0:"""";s:5:""value"";i:4;s:5:""price"";s:0:"""";}}",,,,,checkboxes,independent,,3,,,,,,,fixed,,,,,,,,,,,,,,,,,,,,,,,,show,all,"a:1:{i:0;s:17:""pewc_group_1040_0"";}","a:1:{i:0;s:2:""is"";}","a:1:{i:0;s:11:""tampografia"";}",,,no-action,no-rounding,,,,1,,,visible,visible,
1041,group,0,"PAPER INSERT",,table,"a:1:{s:3:""sku"";s:9:""MO9709-22"";}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hide,all,,,,,,,,,,,,,,,,
pewc_group_1041_0,field,0,,,,1041,"Tipo di stampa",select,,"a:3:{i:0;a:3:{s:5:""image"";s:0:"""";s:5:""value"";s:18:""Etichette digitali"";s:5:""price"";s:0:"""";}i:1;a:3:{s:5:""image"";s:0:"""";s:5:""value"";s:14:""stampa a bolla"";s:5:""price"";s:0:"""";}i:2;a:3:{s:5:""image"";s:0:"""";s:5:""value"";s:11:""tampografia"";s:5:""price"";s:0:"""";}}",,,,,checkboxes,independent,,3,,,,,,,fixed,,,,,,,,,,,,,,,,,,,,,,,,hide,all,,,,,,no-action,no-rounding,,,,1,,,visible,visible,
pewc_group_1041_1,field,1,,,,1041,"Altezza stampa",number,,,,,,,checkboxes,independent,,3,,,,,,,fixed,,,,,,,,,,,30,,,,,,,,,30,30,,,hide,all,,,,,,no-action,no-rounding,,,,1,,,visible,visible,
pewc_group_1041_2,field,2,,,,1041,"Larghezza stampa",number,,,,,,,checkboxes,independent,,3,,,,,,,fixed,,,,,,,,,,,40,,,,,,,,,40,40,,,hide,all,,,,,,no-action,no-rounding,,,,1,,,visible,visible,
pewc_group_1041_3,field,3,,,,1041,Colori,select,,"a:8:{i:0;a:3:{s:5:""image"";s:0:"""";s:5:""value"";i:1;s:5:""price"";s:0:"""";}i:1;a:3:{s:5:""image"";s:0:"""";s:5:""value"";i:2;s:5:""price"";s:0:"""";}i:2;a:3:{s:5:""image"";s:0:"""";s:5:""value"";i:3;s:5:""price"";s:0:"""";}i:3;a:3:{s:5:""image"";s:0:"""";s:5:""value"";i:4;s:5:""price"";s:0:"""";}i:4;a:3:{s:5:""image"";s:0:"""";s:5:""value"";i:5;s:5:""price"";s:0:"""";}i:5;a:3:{s:5:""image"";s:0:"""";s:5:""value"";i:6;s:5:""price"";s:0:"""";}i:6;a:3:{s:5:""image"";s:0:"""";s:5:""value"";i:7;s:5:""price"";s:0:"""";}i:7;a:3:{s:5:""image"";s:0:"""";s:5:""value"";i:8;s:5:""price"";s:0:"""";}}",,,,,checkboxes,independent,,3,,,,,,,fixed,,,,,,,,,,,,,,,,,,,,,,,,show,all,"a:1:{i:0;s:17:""pewc_group_1041_0"";}","a:1:{i:0;s:2:""is"";}","a:1:{i:0;s:18:""Etichette digitali"";}",,,no-action,no-rounding,,,,1,,,visible,visible,
pewc_group_1041_4,field,4,,,,1041,Colori,select,,"a:8:{i:0;a:3:{s:5:""image"";s:0:"""";s:5:""value"";i:1;s:5:""price"";s:0:"""";}i:1;a:3:{s:5:""image"";s:0:"""";s:5:""value"";i:2;s:5:""price"";s:0:"""";}i:2;a:3:{s:5:""image"";s:0:"""";s:5:""value"";i:3;s:5:""price"";s:0:"""";}i:3;a:3:{s:5:""image"";s:0:"""";s:5:""value"";i:4;s:5:""price"";s:0:"""";}i:4;a:3:{s:5:""image"";s:0:"""";s:5:""value"";i:5;s:5:""price"";s:0:"""";}i:5;a:3:{s:5:""image"";s:0:"""";s:5:""value"";i:6;s:5:""price"";s:0:"""";}i:6;a:3:{s:5:""image"";s:0:"""";s:5:""value"";i:7;s:5:""price"";s:0:"""";}i:7;a:3:{s:5:""image"";s:0:"""";s:5:""value"";i:8;s:5:""price"";s:0:"""";}}",,,,,checkboxes,independent,,3,,,,,,,fixed,,,,,,,,,,,,,,,,,,,,,,,,show,all,"a:1:{i:0;s:17:""pewc_group_1041_0"";}","a:1:{i:0;s:2:""is"";}","a:1:{i:0;s:14:""stampa a bolla"";}",,,no-action,no-rounding,,,,1,,,visible,visible,
pewc_group_1041_5,field,5,,,,1041,Colori,select,,"a:4:{i:0;a:3:{s:5:""image"";s:0:"""";s:5:""value"";i:1;s:5:""price"";s:0:"""";}i:1;a:3:{s:5:""image"";s:0:"""";s:5:""value"";i:2;s:5:""price"";s:0:"""";}i:2;a:3:{s:5:""image"";s:0:"""";s:5:""value"";i:3;s:5:""price"";s:0:"""";}i:3;a:3:{s:5:""image"";s:0:"""";s:5:""value"";i:4;s:5:""price"";s:0:"""";}}",,,,,checkboxes,independent,,3,,,,,,,fixed,,,,,,,,,,,,,,,,,,,,,,,,show,all,"a:1:{i:0;s:17:""pewc_group_1041_0"";}","a:1:{i:0;s:2:""is"";}","a:1:{i:0;s:11:""tampografia"";}",,,no-action,no-rounding,,,,1,,,visible,visible,
1042,group,0,"FRONT LOWER",,table,"a:1:{s:3:""sku"";s:9:""MO9710-03"";}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hide,all,,,,,,,,,,,,,,,,
pewc_group_1042_0,field,0,,,,1042,"Tipo di stampa",select,,"a:2:{i:0;a:3:{s:5:""image"";s:0:"""";s:5:""value"";s:5:""laser"";s:5:""price"";s:0:"""";}i:1;a:3:{s:5:""image"";s:0:"""";s:5:""value"";s:11:""tampografia"";s:5:""price"";s:0:"""";}}",,,,,checkboxes,independent,,3,,,,,,,fixed,,,,,,,,,,,,,,,,,,,,,,,,hide,all,,,,,,no-action,no-rounding,,,,1,,,visible,visible,
pewc_group_1042_1,field,1,,,,1042,"Altezza stampa",number,,,,,,,checkboxes,independent,,3,,,,,,,fixed,,,,,,,,,,,45,,,,,,,,,45,45,,,hide,all,,,,,,no-action,no-rounding,,,,1,,,visible,visible,
pewc_group_1042_2,field,2,,,,1042,"Larghezza stampa",number,,,,,,,checkboxes,independent,,3,,,,,,,fixed,,,,,,,,,,,45,,,,,,,,,45,45,,,hide,all,,,,,,no-action,no-rounding,,,,1,,,visible,visible,
pewc_group_1042_3,field,3,,,,1042,Colori,select,,"a:1:{i:0;a:3:{s:5:""image"";s:0:"""";s:5:""value"";i:1;s:5:""price"";s:0:"""";}}",,,,,checkboxes,independent,,3,,,,,,,fixed,,,,,,,,,,,,,,,,,,,,,,,,show,all,"a:1:{i:0;s:17:""pewc_group_1042_0"";}","a:1:{i:0;s:2:""is"";}","a:1:{i:0;s:5:""laser"";}",,,no-action,no-rounding,,,,1,,,visible,visible,
pewc_group_1042_4,field,4,,,,1042,Colori,select,,"a:4:{i:0;a:3:{s:5:""image"";s:0:"""";s:5:""value"";i:1;s:5:""price"";s:0:"""";}i:1;a:3:{s:5:""image"";s:0:"""";s:5:""value"";i:2;s:5:""price"";s:0:"""";}i:2;a:3:{s:5:""image"";s:0:"""";s:5:""value"";i:3;s:5:""price"";s:0:"""";}i:3;a:3:{s:5:""image"";s:0:"""";s:5:""value"";i:4;s:5:""price"";s:0:"""";}}",,,,,checkboxes,independent,,3,,,,,,,fixed,,,,,,,,,,,,,,,,,,,,,,,,show,all,"a:1:{i:0;s:17:""pewc_group_1042_0"";}","a:1:{i:0;s:2:""is"";}","a:1:{i:0;s:11:""tampografia"";}",,,no-action,no-rounding,,,,1,,,visible,visible,
1043,group,0,"BARREL RIGHT HANDED",,table,"a:1:{s:3:""sku"";s:9:""MO9711-04"";}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hide,all,,,,,,,,,,,,,,,,
pewc_group_1043_0,field,0,,,,1043,"Tipo di stampa",select,,"a:1:{i:0;a:3:{s:5:""image"";s:0:"""";s:5:""value"";s:11:""tampografia"";s:5:""price"";s:0:"""";}}",,,,,checkboxes,independent,,3,,,,,,,fixed,,,,,,,,,,,,,,,,,,,,,,,,hide,all,,,,,,no-action,no-rounding,,,,1,,,visible,visible,
pewc_group_1043_1,field,1,,,,1043,"Altezza stampa",number,,,,,,,checkboxes,independent,,3,,,,,,,fixed,,,,,,,,,,,5,,,,,,,,,5,5,,,hide,all,,,,,,no-action,no-rounding,,,,1,,,visible,visible,
pewc_group_1043_2,field,2,,,,1043,"Larghezza stampa",number,,,,,,,checkboxes,independent,,3,,,,,,,fixed,,,,,,,,,,,80,,,,,,,,,80,80,,,hide,all,,,,,,no-action,no-rounding,,,,1,,,visible,visible,
pewc_group_1043_3,field,3,,,,1043,Colori,select,,"a:4:{i:0;a:3:{s:5:""image"";s:0:"""";s:5:""value"";i:1;s:5:""price"";s:0:"""";}i:1;a:3:{s:5:""image"";s:0:"""";s:5:""value"";i:2;s:5:""price"";s:0:"""";}i:2;a:3:{s:5:""image"";s:0:"""";s:5:""value"";i:3;s:5:""price"";s:0:"""";}i:3;a:3:{s:5:""image"";s:0:"""";s:5:""value"";i:4;s:5:""price"";s:0:"""";}}",,,,,checkboxes,independent,,3,,,,,,,fixed,,,,,,,,,,,,,,,,,,,,,,,,show,all,"a:1:{i:0;s:17:""pewc_group_1043_0"";}","a:1:{i:0;s:2:""is"";}","a:1:{i:0;s:11:""tampografia"";}",,,no-action,no-rounding,,,,1,,,visible,visible,
1044,group,0,"SIDE 1",,table,"a:1:{s:3:""sku"";s:9:""MO9713-03"";}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hide,all,,,,,,,,,,,,,,,,
pewc_group_1044_0,field,0,,,,1044,"Tipo di stampa",select,,"a:1:{i:0;a:3:{s:5:""image"";s:0:"""";s:5:""value"";s:11:""tampografia"";s:5:""price"";s:0:"""";}}",,,,,checkboxes,independent,,3,,,,,,,fixed,,,,,,,,,,,,,,,,,,,,,,,,hide,all,,,,,,no-action,no-rounding,,,,1,,,visible,visible,
pewc_group_1044_1,field,1,,,,1044,"Altezza stampa",number,,,,,,,checkboxes,independent,,3,,,,,,,fixed,,,,,,,,,,,25,,,,,,,,,25,25,,,hide,all,,,,,,no-action,no-rounding,,,,1,,,visible,visible,
pewc_group_1044_2,field,2,,,,1044,"Larghezza stampa",number,,,,,,,checkboxes,independent,,3,,,,,,,fixed,,,,,,,,,,,30,,,,,,,,,30,30,,,hide,all,,,,,,no-action,no-rounding,,,,1,,,visible,visible,
pewc_group_1044_3,field,3,,,,1044,Colori,select,,"a:4:{i:0;a:3:{s:5:""image"";s:0:"""";s:5:""value"";i:1;s:5:""price"";s:0:"""";}i:1;a:3:{s:5:""image"";s:0:"""";s:5:""value"";i:2;s:5:""price"";s:0:"""";}i:2;a:3:{s:5:""image"";s:0:"""";s:5:""value"";i:3;s:5:""price"";s:0:"""";}i:3;a:3:{s:5:""image"";s:0:"""";s:5:""value"";i:4;s:5:""price"";s:0:"""";}}",,,,,checkboxes,independent,,3,,,,,,,fixed,,,,,,,,,,,,,,,,,,,,,,,,show,all,"a:1:{i:0;s:17:""pewc_group_1044_0"";}","a:1:{i:0;s:2:""is"";}","a:1:{i:0;s:11:""tampografia"";}",,,no-action,no-rounding,,,,1,,,visible,visible,
1045,group,0,TOP,,table,"a:1:{s:3:""sku"";s:9:""MO9716-13"";}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hide,all,,,,,,,,,,,,,,,,
pewc_group_1045_0,field,0,,,,1045,"Tipo di stampa",select,,"a:2:{i:0;a:3:{s:5:""image"";s:0:"""";s:5:""value"";s:5:""laser"";s:5:""price"";s:0:"""";}i:1;a:3:{s:5:""image"";s:0:"""";s:5:""value"";s:10:""serigrafia"";s:5:""price"";s:0:"""";}}",,,,,checkboxes,independent,,3,,,,,,,fixed,,,,,,,,,,,,,,,,,,,,,,,,hide,all,,,,,,no-action,no-rounding,,,,1,,,visible,visible,
pewc_group_1045_1,field,1,,,,1045,"Altezza stampa",number,,,,,,,checkboxes,independent,,3,,,,,,,fixed,,,,,,,,,,,110,,,,,,,,,110,110,,,hide,all,,,,,,no-action,no-rounding,,,,1,,,visible,visible,
pewc_group_1045_2,field,2,,,,1045,"Larghezza stampa",number,,,,,,,checkboxes,independent,,3,,,,,,,fixed,,,,,,,,,,,135,,,,,,,,,135,135,,,hide,all,,,,,,no-action,no-rounding,,,,1,,,visible,visible,
pewc_group_1045_3,field,3,,,,1045,Colori,select,,"a:1:{i:0;a:3:{s:5:""image"";s:0:"""";s:5:""value"";i:1;s:5:""price"";s:0:"""";}}",,,,,checkboxes,independent,,3,,,,,,,fixed,,,,,,,,,,,,,,,,,,,,,,,,show,all,"a:1:{i:0;s:17:""pewc_group_1045_0"";}","a:1:{i:0;s:2:""is"";}","a:1:{i:0;s:5:""laser"";}",,,no-action,no-rounding,,,,1,,,visible,visible,
